"","name","date","scaled_close"
"78","Example","2014-06-24",96.8964583245233
"79","Example","2014-07-01",96.4482755467695
"80","Example","2014-07-08",95.9710630477183
"81","Example","2014-07-15",95.4651190696478
"82","Example","2014-07-22",94.9307598110751
"83","Example","2014-07-29",94.3683192291425
"84","Example","2014-08-05",93.7781488309056
"85","Example","2014-08-12",93.1606174536524
"86","Example","2014-08-19",92.5161110343922
"87","Example","2014-08-26",91.8450323686574
"88","Example","2014-09-02",91.1478008587696
"89","Example","2014-09-09",90.4248522517265
"90","Example","2014-09-16",89.6766383668746
"91","Example","2014-09-23",88.9036268135365
"92","Example","2014-09-30",88.1063006987704
"93","Example","2014-10-07",87.2851583254439
"94","Example","2014-10-14",86.4407128808111
"95","Example","2014-10-21",85.573492115787
"96","Example","2014-10-28",84.6840380151204
"97","Example","2014-11-04",83.7729064586713
"98","Example","2014-11-11",82.8406668740039
"99","Example","2014-11-18",81.8879018805127
"100","Example","2014-11-25",80.9152069253051
"101","Example","2014-12-02",79.9231899110653
"102","Example","2014-12-09",78.9124708161357
"103","Example","2014-12-16",77.8836813070504
"104","Example","2014-12-23",76.8374643437639
"105","Example","2014-12-30",75.7744737778225
"106","Example","2015-01-06",74.695373943728
"107","Example","2015-01-13",73.6008392437506
"108","Example","2015-01-20",72.4915537264491
"109","Example","2015-01-27",71.368210659163
"110","Example","2015-02-03",70.231512094743
"111","Example","2015-02-10",69.0821684327907
"112","Example","2015-02-17",67.920897975682
"113","Example","2015-02-24",66.7484264796516
"114","Example","2015-03-03",65.5654867012191
"115","Example","2015-03-10",64.3728179392395
"116","Example","2015-03-17",63.1711655728661
"117","Example","2015-03-24",61.9612805957123
"118","Example","2015-03-31",60.7439191465055
"119","Example","2015-04-07",59.5198420365245
"120","Example","2015-04-14",58.2898142741177
"121","Example","2015-04-21",57.0546045865974
"122","Example","2015-04-28",55.8149849398105
"123","Example","2015-05-05",54.571730055685
"124","Example","2015-05-12",53.3256169280536
"125","Example","2015-05-19",52.0774243370585
"126","Example","2015-05-26",50.8279323624385
"127","Example","2015-06-02",49.5779218960052
"128","Example","2015-06-09",48.3281741536103
"129","Example","2015-06-16",47.0794701869119
"130","Example","2015-06-23",45.8325903952422
"131","Example","2015-06-30",44.5883140378831
"132","Example","2015-07-07",43.3474187470551
"133","Example","2015-07-14",42.1106800419221
"134","Example","2015-07-21",40.8788708439171
"135","Example","2015-07-28",39.6527609936919
"136","Example","2015-08-04",38.4331167699913
"137","Example","2015-08-11",37.2207004107539
"138","Example","2015-08-18",36.0162696367383
"139","Example","2015-08-25",34.8205771779724
"140","Example","2015-09-01",33.6343703033216
"141","Example","2015-09-08",32.4583903534697
"142","Example","2015-09-15",31.2933722776055
"143","Example","2015-09-22",30.1400441741037
"144","Example","2015-09-29",28.9991268354862
"145","Example","2015-10-06",27.8713332979514
"146","Example","2015-10-13",26.757368395749
"147","Example","2015-10-20",25.6579283206817
"148","Example","2015-10-27",24.573700187008
"149","Example","2015-11-03",23.5053616020185
"150","Example","2015-11-10",22.4535802425527
"151","Example","2015-11-17",21.4190134377234
"152","Example","2015-11-24",20.402307758107
"153","Example","2015-12-01",19.4040986116581
"154","Example","2015-12-08",18.4250098466001
"155","Example","2015-12-15",17.4656533615404
"156","Example","2015-12-22",16.5266287230538
"157","Example","2015-12-29",15.6085227909728
"158","Example","2016-01-05",14.7119093516193
"159","Example","2016-01-12",13.8373487592068
"160","Example","2016-01-19",12.9853875856375
"161","Example","2016-01-26",12.1565582789122
"162","Example","2016-02-02",11.3513788303682
"163","Example","2016-02-09",10.570352450951
"164","Example","2016-02-16",9.81396725672434
"165","Example","2016-02-23",9.08269596381315
"166","Example","2016-03-01",8.37699559297155
"167","Example","2016-03-08",7.69730718395982
"168","Example","2016-03-15",7.04405551990881
"169","Example","2016-03-22",6.41764886184423
"170","Example","2016-03-29",5.81847869353701
"171","Example","2016-04-05",5.24691947683846
"172","Example","2016-04-12",4.70332841765398
"173","Example","2016-04-19",4.18804524270094
"174","Example","2016-04-26",3.70139198719045
"175","Example","2016-05-03",3.24367279356599
"176","Example","2016-05-10",2.81517372142414
"177","Example","2016-05-17",2.41616256873675
"178","Example","2016-05-24",2.04688870448591
"179","Example","2016-05-31",1.70758291281635
"180","Example","2016-06-07",1.39845724880301
"181","Example","2016-06-14",1.11970490592341
"182","Example","2016-06-21",0.871500095318065
"183","Example","2016-06-28",0.653997936914208
"184","Example","2016-07-05",0.46733436248082
"185","Example","2016-07-12",0.311626030675781
"186","Example","2016-07-19",0.186970254137924
"187","Example","2016-07-26",0.0934449386698731
"188","Example","2016-08-02",0.0311085345494225
"189","Example","2016-08-09",0
"190","Example","2016-08-16",0.000138776843068487
"191","Example","2016-08-23",0.0315247783476304
"192","Example","2016-08-30",0.0941383892844033
"193","Example","2016-09-06",0.1879404781847
"194","Example","2016-09-13",0.312872421796363
"195","Example","2016-09-20",0.468856141721325
"196","Example","2016-09-27",0.655794153212148
"197","Example","2016-10-04",0.873569626096731
"198","Example","2016-10-11",1.12204645779341
"199","Example","2016-10-18",1.40106935837067
"200","Example","2016-10-25",1.71046394759821
"201","Example","2016-11-01",2.05003686392901
"202","Example","2016-11-08",2.41957588534394
"203","Example","2016-11-15",2.8188500619836
"204","Example","2016-11-22",3.24760986048457
"205","Example","2016-11-29",3.70558731992948
"206","Example","2016-12-06",4.19249621931403
"207","Example","2016-12-13",4.70803225642564
"208","Example","2016-12-20",5.25187323802253
"209","Example","2016-12-27",5.82367928119403
"210","Example","2017-01-03",6.42309302577621
"211","Example","2017-01-10",7.04973985769049
"212","Example","2017-01-17",7.70322814306516
"213","Example","2017-01-24",8.38314947299379
"214","Example","2017-01-31",9.08907891877761
"215","Example","2017-02-07",9.82057529749195
"216","Example","2017-02-14",10.5771814477114
"217","Example","2017-02-21",11.3584245152207
"218","Example","2017-02-28",12.1638162485331
"219","Example","2017-03-07",12.992853304032
"220","Example","2017-03-14",13.845017560544
"221","Example","2017-03-21",14.7197764431479
"222","Example","2017-03-28",15.6165832560168
"223","Example","2017-04-04",16.5348775240849
"224","Example","2017-04-11",17.4740853433264
"225","Example","2017-04-18",18.4336197394269
"226","Example","2017-04-25",19.412881034623
"227","Example","2017-05-02",20.4112572224814
"228","Example","2017-05-09",21.4281243503834
"229","Example","2017-05-16",22.4628469094746
"230","Example","2017-05-23",23.5147782318369
"231","Example","2017-05-30",24.583260894636
"232","Example","2017-06-06",25.6676271309882
"233","Example","2017-06-13",26.7671992472932
"234","Example","2017-06-20",27.8812900467712
"235","Example","2017-06-27",29.0092032589375
"236","Example","2017-07-04",30.1502339747499
"237","Example","2017-07-11",31.3036690871531
"238","Example","2017-07-18",32.4687877367477
"239","Example","2017-07-25",33.644861762304
"240","Example","2017-08-01",34.8311561558388
"241","Example","2017-08-08",36.0269295219719
"242","Example","2017-08-15",37.2314345412734
"243","Example","2017-08-22",38.4439184373146
"244","Example","2017-08-29",39.6636234471285
"245","Example","2017-09-05",40.8897872947871
"246","Example","2017-09-12",42.1216436677991
"247","Example","2017-09-19",43.3584226960299
"248","Example","2017-09-26",44.5993514328457
"249","Example","2017-10-03",45.8436543381801
"250","Example","2017-10-10",47.0905537632209
"251","Example","2017-10-17",48.339270436416
"252","Example","2017-10-24",49.5890239504919
"253","Example","2017-10-31",50.8390332501837
"254","Example","2017-11-07",52.0885171203686
"255","Example","2017-11-14",53.3366946743002
"256","Example","2017-11-21",54.5827858416373
"257","Example","2017-11-28",55.8260118559622
"258","Example","2017-12-05",57.0655957414847
"259","Example","2017-12-12",58.3007627986266
"260","Example","2017-12-19",59.5307410881836
"261","Example","2017-12-26",60.7547619137623
"262","Example","2018-01-02",61.9720603021903
"263","Example","2018-01-09",63.1818754815995
"264","Example","2018-01-16",64.383451356884
"265","Example","2018-01-23",65.5760369822348
"266","Example","2018-01-30",66.7588870304564
"267","Example","2018-02-06",67.931262258772
"268","Example","2018-02-13",69.0924299708264
"269","Example","2018-02-20",70.2416644745973
"270","Example","2018-02-27",71.3782475359288
"271","Example","2018-03-06",72.5014688274052
"272","Example","2018-03-13",73.6106263722817
"273","Example","2018-03-20",74.7050269831972
"274","Example","2018-03-27",75.7839866953944
"275","Example","2018-04-03",76.8468311941747
"276","Example","2018-04-10",77.8928962363235
"277","Example","2018-04-17",78.9215280652403
"278","Example","2018-04-24",79.9320838195155
"279","Example","2018-05-01",80.9239319346976
"280","Example","2018-05-08",81.8964525380007
"281","Example","2018-05-15",82.8490378357047
"282","Example","2018-05-22",83.7810924930065
"283","Example","2018-05-29",84.6920340060849
"284","Bitcoin","2013-04-28",0.338566583817876
"285","Bitcoin","2013-04-29",0.3917346107385
"286","Bitcoin","2013-04-30",0.363220489814952
"287","Bitcoin","2013-05-01",0.249936049106051
"288","Bitcoin","2013-05-02",0.189304939994246
"289","Bitcoin","2013-05-03",0.150908668858926
"290","Bitcoin","2013-05-04",0.226826229079565
"291","Bitcoin","2013-05-05",0.24437733961193
"292","Bitcoin","2013-05-06",0.225796838432506
"293","Bitcoin","2013-05-07",0.221679275844268
"294","Bitcoin","2013-05-08",0.232333469041334
"295","Bitcoin","2013-05-09",0.227701211129566
"296","Bitcoin","2013-05-10",0.251016909285464
"297","Bitcoin","2013-05-11",0.240928880944281
"298","Bitcoin","2013-05-12",0.239693612167809
"299","Bitcoin","2013-05-13",0.255031532808996
"300","Bitcoin","2013-05-14",0.221679275844268
"301","Bitcoin","2013-05-15",0.235678988644277
"302","Bitcoin","2013-05-16",0.259046156332528
"303","Bitcoin","2013-05-17",0.280972177114896
"304","Bitcoin","2013-05-18",0.283442714667839
"305","Bitcoin","2013-05-19",0.275670815282539
"306","Bitcoin","2013-05-20",0.275722284814892
"307","Bitcoin","2013-05-21",0.280251603661954
"308","Bitcoin","2013-05-22",0.285450026429605
"309","Bitcoin","2013-05-23",0.299912965020791
"310","Bitcoin","2013-05-24",0.333368161050225
"311","Bitcoin","2013-05-25",0.327088878103162
"312","Bitcoin","2013-05-26",0.334809307956109
"313","Bitcoin","2013-05-27",0.315611172388449
"314","Bitcoin","2013-05-28",0.311750957461976
"315","Bitcoin","2013-05-29",0.328735903138458
"316","Bitcoin","2013-05-30",0.310721566814916
"317","Bitcoin","2013-05-31",0.311750957461976
"318","Bitcoin","2013-06-01",0.313295043432565
"319","Bitcoin","2013-06-02",0.277214901253129
"320","Bitcoin","2013-06-03",0.276854614526658
"321","Bitcoin","2013-06-04",0.27273705193842
"322","Bitcoin","2013-06-05",0.273920851182538
"323","Bitcoin","2013-06-06",0.255134471873702
"324","Bitcoin","2013-06-07",0.221679275844268
"325","Bitcoin","2013-06-08",0.205209025491315
"326","Bitcoin","2013-06-09",0.162489313638345
"327","Bitcoin","2013-06-10",0.195172466682485
"328","Bitcoin","2013-06-11",0.208297197432494
"329","Bitcoin","2013-06-12",0.204436982506021
"330","Bitcoin","2013-06-13",0.183077126579536
"331","Bitcoin","2013-06-14",0.162386374573639
"332","Bitcoin","2013-06-15",0.162437844105992
"333","Bitcoin","2013-06-16",0.159967306553049
"334","Bitcoin","2013-06-17",0.171239134138351
"335","Bitcoin","2013-06-18",0.200576767579547
"336","Bitcoin","2013-06-19",0.20495167782955
"337","Bitcoin","2013-06-20",0.214730888976616
"338","Bitcoin","2013-06-21",0.211385369373672
"339","Bitcoin","2013-06-22",0.205209025491315
"340","Bitcoin","2013-06-23",0.201606158226607
"341","Bitcoin","2013-06-24",0.176591965503061
"342","Bitcoin","2013-06-25",0.182819778917771
"343","Bitcoin","2013-06-26",0.183077126579536
"344","Bitcoin","2013-06-27",0.169900926297174
"345","Bitcoin","2013-06-28",0.134953113829503
"346","Bitcoin","2013-06-29",0.136703077929504
"347","Bitcoin","2013-06-30",0.145041142170686
"348","Bitcoin","2013-07-01",0.100983222476539
"349","Bitcoin","2013-07-02",0.111688885205958
"350","Bitcoin","2013-07-03",0.0468372744412081
"351","Bitcoin","2013-07-04",0.0622781341471009
"352","Bitcoin","2013-07-05",0
"353","Bitcoin","2013-07-06",0.00952186348530053
"354","Bitcoin","2013-07-07",0.0315508233323743
"355","Bitcoin","2013-07-08",0.0416388516735575
"356","Bitcoin","2013-07-09",0.0425138337235581
"357","Bitcoin","2013-07-10",0.094343652803005
"358","Bitcoin","2013-07-11",0.105769888985366
"359","Bitcoin","2013-07-12",0.129497343400088
"360","Bitcoin","2013-07-13",0.152864511088339
"361","Bitcoin","2013-07-14",0.135158991958915
"362","Bitcoin","2013-07-15",0.154254188461869
"363","Bitcoin","2013-07-16",0.149364582888336
"364","Bitcoin","2013-07-17",0.154768883785399
"365","Bitcoin","2013-07-18",0.114005014161842
"366","Bitcoin","2013-07-19",0.122188669805965
"367","Bitcoin","2013-07-20",0.107880139811838
"368","Bitcoin","2013-07-21",0.114931465744195
"369","Bitcoin","2013-07-22",0.119306375994198
"370","Bitcoin","2013-07-23",0.139636841273624
"371","Bitcoin","2013-07-24",0.134232540376561
"372","Bitcoin","2013-07-25",0.146533758608923
"373","Bitcoin","2013-07-26",0.142004439761861
"374","Bitcoin","2013-07-27",0.132225228614795
"375","Bitcoin","2013-07-28",0.161254044861874
"376","Bitcoin","2013-07-29",0.168665657520702
"377","Bitcoin","2013-07-30",0.203613469988373
"378","Bitcoin","2013-07-31",0.193834258841308
"379","Bitcoin","2013-08-01",0.183077126579536
"380","Bitcoin","2013-08-02",0.185650603197184
"381","Bitcoin","2013-08-03",0.183077126579536
"382","Bitcoin","2013-08-04",0.188944653267775
"383","Bitcoin","2013-08-05",0.194503362761896
"384","Bitcoin","2013-08-06",0.197231247976604
"385","Bitcoin","2013-08-07",0.197231247976604
"386","Bitcoin","2013-08-08",0.177930173344238
"387","Bitcoin","2013-08-09",0.176900782697178
"388","Bitcoin","2013-08-10",0.177930173344238
"389","Bitcoin","2013-08-11",0.188224079814833
"390","Bitcoin","2013-08-12",0.196665083120721
"391","Bitcoin","2013-08-13",0.208811892756024
"392","Bitcoin","2013-08-14",0.227135046273683
"393","Bitcoin","2013-08-15",0.213907376458968
"394","Bitcoin","2013-08-16",0.208760423223671
"395","Bitcoin","2013-08-17",0.231973182314863
"396","Bitcoin","2013-08-18",0.231973182314863
"397","Bitcoin","2013-08-19",0.260281425109
"398","Bitcoin","2013-08-20",0.271604722226654
"399","Bitcoin","2013-08-21",0.282413324020779
"400","Bitcoin","2013-08-22",0.271347374564889
"401","Bitcoin","2013-08-23",0.257707948491351
"402","Bitcoin","2013-08-24",0.265685726006062
"403","Bitcoin","2013-08-25",0.276288449670775
"404","Bitcoin","2013-08-26",0.265737195538415
"405","Bitcoin","2013-08-27",0.298883574373732
"406","Bitcoin","2013-08-28",0.278913395820777
"407","Bitcoin","2013-08-29",0.277729596576658
"408","Bitcoin","2013-08-30",0.334860777488462
"409","Bitcoin","2013-08-31",0.344434110506115
"410","Bitcoin","2013-09-01",0.359823500679655
"411","Bitcoin","2013-09-02",0.347007587123764
"412","Bitcoin","2013-09-03",0.351742784100238
"413","Bitcoin","2013-09-04",0.300118843150203
"414","Bitcoin","2013-09-05",0.298523287647261
"415","Bitcoin","2013-09-06",0.261053468094294
"416","Bitcoin","2013-09-07",0.286788234270782
"417","Bitcoin","2013-09-08",0.273972320714891
"418","Bitcoin","2013-09-09",0.302023215847263
"419","Bitcoin","2013-09-10",0.295846871964906
"420","Bitcoin","2013-09-11",0.343919415182586
"421","Bitcoin","2013-09-12",0.333007874323755
"422","Bitcoin","2013-09-13",0.342529737809055
"423","Bitcoin","2013-09-14",0.312883287173741
"424","Bitcoin","2013-09-15",0.318802283394333
"425","Bitcoin","2013-09-16",0.325750670261985
"426","Bitcoin","2013-09-17",0.325441853067867
"427","Bitcoin","2013-09-18",0.324463931953161
"428","Bitcoin","2013-09-19",0.315096477064919
"429","Bitcoin","2013-09-20",0.301662929120792
"430","Bitcoin","2013-09-21",0.303670240882558
"431","Bitcoin","2013-09-22",0.312368591850211
"432","Bitcoin","2013-09-23",0.296052750094318
"433","Bitcoin","2013-09-24",0.302743789300205
"434","Bitcoin","2013-09-25",0.307736333938443
"435","Bitcoin","2013-09-26",0.308559846456091
"436","Bitcoin","2013-09-27",0.336353393926698
"437","Bitcoin","2013-09-28",0.341500347161996
"438","Bitcoin","2013-09-29",0.354676547444358
"439","Bitcoin","2013-09-30",0.332338770403166
"440","Bitcoin","2013-10-01",0.328118268750222
"441","Bitcoin","2013-10-02",0.2352157628531
"442","Bitcoin","2013-10-03",0.284111818588427
"443","Bitcoin","2013-10-04",0.311802426994328
"444","Bitcoin","2013-10-05",0.309434828506092
"445","Bitcoin","2013-10-06",0.311750957461976
"446","Bitcoin","2013-10-07",0.301148233797263
"447","Bitcoin","2013-10-08",0.296310097756083
"448","Bitcoin","2013-10-09",0.320449308429628
"449","Bitcoin","2013-10-10",0.319934613106099
"450","Bitcoin","2013-10-11",0.321530168609041
"451","Bitcoin","2013-10-12",0.343610597988468
"452","Bitcoin","2013-10-13",0.358742640500243
"453","Bitcoin","2013-10-14",0.371043858732604
"454","Bitcoin","2013-10-15",0.395337478003209
"455","Bitcoin","2013-10-16",0.381492173800258
"456","Bitcoin","2013-10-17",0.400535900770859
"457","Bitcoin","2013-10-18",0.450512816685599
"458","Bitcoin","2013-10-19",0.535231666938597
"459","Bitcoin","2013-10-20",0.546503494523899
"460","Bitcoin","2013-10-21",0.585620339112161
"461","Bitcoin","2013-10-22",0.645067648979848
"462","Bitcoin","2013-10-23",0.747286140232858
"463","Bitcoin","2013-10-24",0.668074529941628
"464","Bitcoin","2013-10-25",0.608678689606294
"465","Bitcoin","2013-10-26",0.560451737791555
"466","Bitcoin","2013-10-27",0.658861483650446
"467","Bitcoin","2013-10-28",0.669721554976924
"468","Bitcoin","2013-10-29",0.699779761871062
"469","Bitcoin","2013-10-30",0.677030228571046
"470","Bitcoin","2013-10-31",0.697772450109295
"471","Bitcoin","2013-11-01",0.708992808162244
"472","Bitcoin","2013-11-02",0.709198686291656
"473","Bitcoin","2013-11-03",0.754646283359334
"474","Bitcoin","2013-11-04",0.826960976315265
"475","Bitcoin","2013-11-05",0.910032801532969
"476","Bitcoin","2013-11-06",0.998869214374205
"477","Bitcoin","2013-11-07",1.17340239858315
"478","Bitcoin","2013-11-08",1.38803034849506
"479","Bitcoin","2013-11-09",1.39317730173035
"480","Bitcoin","2013-11-10",1.32889185582149
"481","Bitcoin","2013-11-11",1.4103166560039
"482","Bitcoin","2013-11-12",1.50239564938337
"483","Bitcoin","2013-11-13",1.74450832957177
"484","Bitcoin","2013-11-14",1.81054373958064
"485","Bitcoin","2013-11-15",1.79896309480122
"486","Bitcoin","2013-11-16",1.91358574335129
"487","Bitcoin","2013-11-17",2.18066114673089
"488","Bitcoin","2013-11-18",3.26898440833456
"489","Bitcoin","2013-11-19",2.65675432099592
"490","Bitcoin","2013-11-20",2.68876837011947
"491","Bitcoin","2013-11-21",3.36610741588463
"492","Bitcoin","2013-11-22",3.61835959394657
"493","Bitcoin","2013-11-23",3.75413622029372
"494","Bitcoin","2013-11-24",3.63282253253775
"495","Bitcoin","2013-11-25",3.76077578996725
"496","Bitcoin","2013-11-26",4.42468128778829
"497","Bitcoin","2013-11-27",4.80483525374737
"498","Bitcoin","2013-11-28",4.95919238127394
"499","Bitcoin","2013-11-29",5.47399064386841
"500","Bitcoin","2013-11-30",5.46091738265075
"501","Bitcoin","2013-12-01",4.5675092400678
"502","Bitcoin","2013-12-02",5.01776470909163
"503","Bitcoin","2013-12-03",5.19765072466528
"504","Bitcoin","2013-12-04",5.57281214598612
"505","Bitcoin","2013-12-05",5.02692628585046
"506","Bitcoin","2013-12-06",3.91693435112618
"507","Bitcoin","2013-12-07",3.24155114759043
"508","Bitcoin","2013-12-08",3.74409966148489
"509","Bitcoin","2013-12-09",4.24500115034405
"510","Bitcoin","2013-12-10",4.73560873273261
"511","Bitcoin","2013-12-11",4.16928946825282
"512","Bitcoin","2013-12-12",4.14242237236457
"513","Bitcoin","2013-12-13",4.24186150887052
"514","Bitcoin","2013-12-14",4.13902538322927
"515","Bitcoin","2013-12-15",4.15714265861752
"516","Bitcoin","2013-12-16",3.28138856563163
"517","Bitcoin","2013-12-17",3.15863373096978
"518","Bitcoin","2013-12-18",2.33810644619864
"519","Bitcoin","2013-12-19",3.20927975080511
"520","Bitcoin","2013-12-20",2.86628678720488
"521","Bitcoin","2013-12-21",2.76509768659893
"522","Bitcoin","2013-12-22",2.82439058786956
"523","Bitcoin","2013-12-23",3.11380376829034
"524","Bitcoin","2013-12-24",3.07350312445796
"525","Bitcoin","2013-12-25",3.15909695676096
"526","Bitcoin","2013-12-26",3.56966941634065
"527","Bitcoin","2013-12-27",3.43116490477879
"528","Bitcoin","2013-12-28",3.39390096335524
"529","Bitcoin","2013-12-29",3.48253149806706
"530","Bitcoin","2013-12-30",3.53955973991416
"531","Bitcoin","2013-12-31",3.52864819905533
"532","Bitcoin","2014-01-01",3.61815371581715
"533","Bitcoin","2014-01-02",3.77765779657903
"534","Bitcoin","2014-01-03",3.86170754291144
"535","Bitcoin","2014-01-04",4.07165176537922
"536","Bitcoin","2014-01-05",4.45262924385595
"537","Bitcoin","2014-01-06",4.55433303978543
"538","Bitcoin","2014-01-07",3.77565048481726
"539","Bitcoin","2014-01-08",3.98523442055858
"540","Bitcoin","2014-01-09",4.00654280695271
"541","Bitcoin","2014-01-10",4.11781993589984
"542","Bitcoin","2014-01-11",4.35185189950883
"543","Bitcoin","2014-01-12",4.09074696188218
"544","Bitcoin","2014-01-13",3.97741105164093
"545","Bitcoin","2014-01-14",3.93659571248502
"546","Bitcoin","2014-01-15",4.07880603037629
"547","Bitcoin","2014-01-16",3.94874252212032
"548","Bitcoin","2014-01-17",3.84070797371142
"549","Bitcoin","2014-01-18",3.97123470775857
"550","Bitcoin","2014-01-19",4.13058437992338
"551","Bitcoin","2014-01-20",4.12667269546456
"552","Bitcoin","2014-01-21",4.09429835961453
"553","Bitcoin","2014-01-22",4.00000617634388
"554","Bitcoin","2014-01-23",3.87879542765262
"555","Bitcoin","2014-01-24",3.75027600536724
"556","Bitcoin","2014-01-25",4.04128474129097
"557","Bitcoin","2014-01-26",4.20428875025284
"558","Bitcoin","2014-01-27",3.6181022462848
"559","Bitcoin","2014-01-28",3.82974496332024
"560","Bitcoin","2014-01-29",3.8991773624644
"561","Bitcoin","2014-01-30",3.86330309841438
"562","Bitcoin","2014-01-31",3.91935341914677
"563","Bitcoin","2014-02-01",3.93304431475266
"564","Bitcoin","2014-02-02",3.89593478192617
"565","Bitcoin","2014-02-03",3.88800847394381
"566","Bitcoin","2014-02-04",3.90926539080559
"567","Bitcoin","2014-02-05",3.82665679137906
"568","Bitcoin","2014-02-06",3.67039529115542
"569","Bitcoin","2014-02-07",3.3144834749346
"570","Bitcoin","2014-02-08",3.11642871444034
"571","Bitcoin","2014-02-09",3.16264835449332
"572","Bitcoin","2014-02-10",3.15302355194331
"573","Bitcoin","2014-02-11",3.10742154627857
"574","Bitcoin","2014-02-12",3.00216635261674
"575","Bitcoin","2014-02-13",2.7629359662401
"576","Bitcoin","2014-02-14",3.05502556234324
"577","Bitcoin","2014-02-15",2.9980487900285
"578","Bitcoin","2014-02-16",2.82155976359014
"579","Bitcoin","2014-02-17",2.87117639277841
"580","Bitcoin","2014-02-18",2.87287488734606
"581","Bitcoin","2014-02-19",2.85450026429605
"582","Bitcoin","2014-02-20",2.51022056238699
"583","Bitcoin","2014-02-21",2.60296865968705
"584","Bitcoin","2014-02-22",2.76386241782246
"585","Bitcoin","2014-02-23",2.76592119911658
"586","Bitcoin","2014-02-24",2.45967748161637
"587","Bitcoin","2014-02-25",2.42050916749576
"588","Bitcoin","2014-02-26",2.64687217078414
"589","Bitcoin","2014-02-27",2.62669611410178
"590","Bitcoin","2014-02-28",2.47480952412814
"591","Bitcoin","2014-03-01",2.55896220952526
"592","Bitcoin","2014-03-02",2.52900694169583
"593","Bitcoin","2014-03-03",3.08472348251091
"594","Bitcoin","2014-03-04",3.07967946834032
"595","Bitcoin","2014-03-05",3.07314283773149
"596","Bitcoin","2014-03-06",3.06465036489325
"597","Bitcoin","2014-03-07",2.88599961809607
"598","Bitcoin","2014-03-08",2.82578026524309
"599","Bitcoin","2014-03-09",2.92619732286374
"600","Bitcoin","2014-03-10",2.87899976169606
"601","Bitcoin","2014-03-11",2.91152850614315
"602","Bitcoin","2014-03-12",2.9011831301402
"603","Bitcoin","2014-03-13",2.9322707276814
"604","Bitcoin","2014-03-14",2.88419818446372
"605","Bitcoin","2014-03-15",2.92187388214609
